#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2014-09-19T20:24:53 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ541c906b317d	
#INFO	-out.max=unlimited	
#INFO	queryParameters=12	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:VII/118&tab:{VII/118/ngc2000}&key:source=VII/118/ngc2000&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=VII/118/ngc2000
#-order=I
#-out=Name
#

#RESOURCE=yCat_7118
#Name: VII/118
#Title: NGC 2000.0 (Sky Publishing, ed. Sinnott 1988)
#Coosys	B2000:	eq_FK4 B2000
#Table	VII_118_ngc2000:
#Name: VII/118/ngc2000
#Title: The NGC 2000.0 Catalogue
#Column	_RAJ2000	(F6.2)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F6.2)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec]
#Column	Name	(A5)	NGC or IC designation (preceded by I)	[ucd=meta.id;meta.main]
_RAJ2000;_DEJ2000;Name
306.3004;-29.8666;I5003
306.3254;-25.8333;I5005
306.3504;-30.8666;I5004
306.4004;-29.7000;I5007
306.5004;-18.5166;I1319
306.5755;-54.7833;I5001
306.6004; +2.9167;I1320
306.6755;-54.8000;I5002
306.7254;-18.6333; 6912
306.8504; +8.1000; 6917
306.9254;-47.0333; 6909
306.9504; -3.0833; 6915
307.0504;-18.3000;I1321
307.1254;+25.7167; 6921
307.1504;-36.0333;I5011
307.1504;-36.0333;I5013
307.1504;-31.7000;I5015
307.3755;-56.7500;I5012
307.4754; -2.1833; 6922
307.5254;-15.2166;I1322
307.6254;-15.1833;I1323
307.6504;-33.4833;I5020
307.7004;-47.4666; 6918
307.7004;-36.0833;I5019
307.7505;-65.9166;I5010
307.8505;+60.6333; 6939
307.9004;-44.2166; 6919
307.9254;-30.8333; 6923
308.0255;-57.5833;I5017
308.0504; -9.0667;I1324
308.1504; +9.9167; 6927
308.1506;-72.1666;I5009
308.1756;-72.7000;I5008
308.2004; +9.9333; 6928
308.2004; +9.8833;I1325
308.2504; +9.8667; 6930
308.2504; +9.9000;I1326
308.2754; -2.0167; 6926
308.3004;-25.5000; 6924
308.3504; -2.0333; 6929
308.3755;-54.5166;I5021
308.4004;-11.3833; 6931
308.4004; +7.3833; 6933
308.5504; +7.4000; 6934
308.5754;-31.9833; 6925
308.6504;+28.3000; 6940
308.7004;+22.2500; 6938
308.7005;+60.1500; 6946
308.7755;+64.8000; 6949
308.8256;-73.4666;I5014
308.9006;-72.9166;I5016
308.9254; +0.0167;I1327
308.9754;-25.2833; 6936
309.0754; -4.6333; 6941
309.1504;-18.6333; 6986
309.2505;+66.1000; 6952
309.3005;+66.1000; 6951
309.4255;+65.7666; 6953
309.5255;-67.1833;I5023
309.6005;-52.1000; 6935
309.6004; +7.0000; 6944
309.7005;-52.1500; 6937
309.7254; -5.0167; 6945
310.0256;-71.1000;I5024
310.0754;-29.8333;I5029
310.1504;-29.8500;I5030
310.2005;-54.3166; 6942
310.2757;-76.4500;I5022
310.2755;-55.4833;I5027
310.3004;+16.6333; 6950
310.3254;-32.4833; 6947
310.5004;-19.6333;I1328
310.5256;-73.6166; 6932
310.8004;-29.8500;I5039
310.8004;-29.8500;I5046
310.8505;-65.6500;I5028
310.8755;-53.3500; 6948
310.9004;-29.7000;I5041
310.9004;-29.7000;I5047
310.9254;+15.5833;I1329
310.9255;-57.0333;I5034
310.9505;-57.3166;I5033
310.9758;-80.0000; 6920
311.0004;+12.5167; 6956
311.0254; +3.2167; 6954
311.0755;-57.1333;I5035
311.1004; +2.5833; 6955
311.1256;-68.7500; 6943
311.1755;-57.6166;I5036
311.2254; +2.5667; 6957
311.2507;-76.9833;I5025
311.3255;-67.5333;I5031
311.3254; -5.6500;I5050
311.3505;-67.5333;I5032
311.4005;-58.4333;I5037
311.4254;+30.7167; 6960
311.5754;-14.0333;I1330
311.6755;-56.9833;I5043
311.7255;-65.0166;I5038
311.7754; +0.4500; 6959
311.8004; +0.3833; 6961
311.8004; +0.3167;I5057
311.8254; +0.3167; 6962
311.8254; +0.4833; 6963
311.8504; +0.3000; 6964
311.8504; +0.5000; 6965
311.8504; +0.3667; 6966
311.8504;-38.4166;I5049
311.8504; +0.4833;I5058
311.9004; +0.4167; 6967
311.9004; +0.3333;I5061
311.9505;-65.0833;I5042
311.9504;+44.3666;I5067
311.9754; -9.9833;I1331
312.0504; -8.3667;I5062
312.1004; -8.3333; 6968
312.1004; +7.7500; 6969
312.1257;-78.0666;I5026
312.1504;-38.0000; 6958
312.2504;-39.1833;I5056
312.3504; +6.0000; 6971
312.5004; +9.9000; 6972
312.6506;-71.9500;I5044
312.6756;-71.9666;I5045
312.7004;+31.8666; 6974
312.7004;+42.5166;I5068
312.7004;+44.3500;I5070
312.7504;+32.1500; 6979
312.8255;-57.6833;I5059
312.9006;-71.8000;I5048
312.9504;-29.8500;I5065
312.9754;-13.7166;I1332
313.0005;-57.0833;I5063
313.0254;-48.8000; 6970
313.0254; -5.8833; 6973
313.0256;-69.2000;I5052
313.0504;-16.2833;I1334
313.0754;-16.2500;I1333
313.0757;-76.6666;I5040
313.0756;-71.7833;I5051
313.1004; -5.7667; 6975
313.1004; -5.7667; 6976
313.1254; -5.7333; 6977
313.1504; -5.7167; 6978
313.1505;-57.2333;I5064
313.2004; -5.8167; 6980
313.2255;-68.4500;I5055
313.2754;-16.3333;I1335
313.3754;-12.5333; 6981
313.4006;-71.1333;I5053
313.4256;-71.0166;I5054
313.5254;+45.2833; 6989
313.6506;-71.6333;I5060
313.7754;-18.0666;I1336
313.9504;+10.5333; 6988
313.9754;+47.4166;I5076
314.0004;-11.0833; 6985
314.0504;+31.0666;I1340
314.1004;+31.7166; 6992
314.1004;+45.4666; 6996
314.1254;+44.6333; 6997
314.1504;+47.4166; 6991
314.2004;-43.9666; 6983
314.2254;-16.5833;I1337
314.2504;-16.5000;I1338
314.2754;+31.2166; 6995
314.2756;-73.1499;I5066
314.3505;-51.8500; 6982
314.4755;-51.8666; 6984
314.4754;-17.9500;I1339
314.5004;-48.6166; 6987
314.7004;+44.3333; 7000
314.7504;-12.6333; 6994
314.8754;-25.6833; 6993
314.9755;-55.5666; 6990
315.0006;-71.7999;I5069
315.1004;-13.9666;I1341
315.1004;-14.5000;I1342
315.1255;+68.1666; 7023
315.1505;+54.5500; 7008
315.2004;+17.8000; 7003
315.2255;-63.1333;I5074
315.3004; -0.1833; 7001
315.3004;-15.4000;I1343
315.3254;-13.3666;I1344
315.3256;-72.6499;I5071
315.3504;-13.4000;I1345
315.3754;+16.1833; 7006
315.4004;-28.0166; 6998
315.4254;-13.8666;I1346
315.4254;-13.3166;I1347
315.4254;-13.3500;I1348
315.4504;-13.2666;I1349
315.4754;+47.3166; 7011
315.4754;-13.2000;I1351
315.4754;-13.3833;I1352
315.4754;-13.2666;I1353
315.5004;-28.0666; 6999
315.5004;-12.8833; 7005
315.5004;-13.8500;I1350
315.5004;-13.7500;I1354
315.5004;-13.1666;I1355
315.5006;-72.9833;I5072
315.6254;+19.2167;I5080
315.6504;-16.8166;I5078
315.7254;-15.8000;I1356
315.7504;+19.2000;I5081
315.8256;-72.6833;I5073
315.9004;-49.0166; 7002
315.9004;+29.9000; 7013
315.9504;+11.7667;I5083
315.9754;-49.1166; 7004
316.0504;-11.3666; 7009
316.1256;-71.8499;I5075
316.1754;-12.3333; 7010
316.1754;-12.3500;I5082
316.3755;-52.5500; 7007
316.3755;-56.2500;I5079
316.4254;+11.4167; 7015
316.4754;-10.7166;I1357
316.5004;+41.5000; 7024
316.5754;+47.8500; 7026
316.6004;-24.4166; 7019
316.6254;-16.2000;I1358
316.7004;-44.8166; 7012
316.7754;+42.2333; 7027
316.8254;+50.8333; 7031
316.8504;-25.5000; 7016
316.8754;-25.5000; 7017
316.9004;-25.4666; 7018
316.9754;-47.1833; 7014
316.9754;+16.3333; 7025
317.0754;+18.4833; 7028
317.1254;-29.7666;I5086
317.1754;+12.4500;I1359
317.2506;-73.6499;I5077
317.3005;-63.2833;I5084
317.3504;-22.8833;I5088
317.3754;-49.3000; 7022
317.4004;+15.1167; 7033
317.4254;+15.1500; 7034
317.5504;+15.4500; 7036
317.6504;+46.8500;I1363
317.6754;+33.7166; 7037
317.7004;-23.1333; 7035
317.7004; +5.0667;I1360
317.7504; -3.8500;I5089
317.8004;-20.5000; 7030
317.8004;+45.6500; 7039
317.8255;-64.0333; 7021
317.8505;-64.0499; 7020
317.8754; +5.0500;I1361
317.9004; -2.0333;I5090
317.9504; +2.3333;I1362
317.9754;-49.2833; 7029
318.0254;+47.7333;I1369
318.2254;+42.4833; 7044
318.3004; +8.8500; 7040
318.3254; +2.7833;I1364
318.3506;-74.0999;I5085
318.4504;+13.5500; 7042
318.4754; +2.5833;I1365
318.5254;+13.6000; 7043
318.5254; +1.7500;I1366
318.5504;+46.2666; 7048
318.5504; +2.9833;I1367
318.5754; +2.1667;I1368
318.5756;-73.7666;I5087
318.7004; +4.5167; 7045
318.7254; +2.8333; 7046
318.7504; +4.4500;I5097
318.7504; +4.4833;I5098
318.7754;+36.2000; 7050
318.8004;-47.2166; 7038
318.8004; +2.2000;I1370
318.8505;-68.2833; 7032
319.0505;-64.4666;I5092
319.1254;-48.3666; 7041
319.1254; -0.8333; 7047
319.3255;-59.9333;I5095
319.4256;-70.6499;I5091
319.4505;-66.4333;I5094
319.6005;-63.7666;I5096
319.6504;+26.4500; 7052
319.7005;-70.6333;I5093
319.7504;-48.5666; 7049
319.8505;+57.5833; 7055
319.9504; -8.7833; 7051
320.0754; -4.8833;I1371
320.0754; -5.6167;I1372
320.1504; +1.0833;I1373
320.1754;+39.1666; 7054
320.2504;+50.8000; 7058
320.2504; +1.7167;I1374
320.2504; +4.0000;I1375
320.2754;+23.0667; 7053
320.3754;+21.2333;I5104
320.4255;-65.9333;I5100
320.4756;-70.9999;I5099
320.4755;-65.8333;I5101
320.5504;+18.6500; 7056
320.7505;+55.4500;I1378
320.8004;+46.3833; 7062
321.0504;+48.0166; 7067
321.1004;+36.5000; 7063
321.1004;-40.6166;I5105
321.1754; -5.7500;I1376
321.2504;-42.4833; 7057
321.3504; +4.3167;I1377
321.4754;-42.4000; 7060
321.5004; +3.1000;I1379
321.5504;+14.1667; 7066
321.5755;+62.8833; 7076
321.5756;-73.3166;I5102
321.6254;+47.9500; 7071
321.6504;+12.2167; 7068
321.6754; -7.0000; 7065
321.7254;+18.6500;I1382
321.7754; +2.7167;I1380
321.8505;-60.0166; 7059
321.8504;-49.0666; 7061
321.9004; -1.1833;I1381
321.9254; -1.0833;I1383
321.9504; -1.3667;I1384
322.0254; -1.6333; 7069
322.0504; +2.4833;I5111
322.0755;-65.7333;I5107
322.1505;-70.8333;I5106
322.2254; -1.0667;I1385
322.2504;-52.7666; 7064
322.3006;-74.0666;I5103
322.3504;+47.0833; 7082
322.3754;-11.4666; 7073
322.3754; +6.7000; 7074
322.3754; +6.7833;I5112
322.4004;-21.2000;I1386
322.4004; -1.3500;I1387
322.4254; +6.8167;I5113
322.4754; +2.4167; 7077
322.4754; -0.6333;I1388
322.5004;+12.1667; 7078
322.5004;+26.7166; 7080
322.6254;-43.1000; 7070
322.6254;+51.5833; 7086
322.6254;+11.7833;I5115
322.6504;-43.1500; 7072
322.6505;-59.9833;I5110
322.8504; +2.5000; 7081
322.8754;-38.6000; 7075
322.9504;+17.4167; 7084
323.0254;-18.0166;I1389
323.0504;+48.4333; 7092
323.0754; +6.6000; 7085
323.1254;-44.0833; 7079
323.1254; -1.8667;I1390
323.1254;+44.5833;I5117
323.2256;-72.6666;I5108
323.3504; -0.3833; 7088
323.3754; -0.8167; 7089
323.4756;-74.0999;I5109
323.5004;+21.8167;I5119
323.5254;-36.6333; 7091
323.5254;-36.6500;I5114
323.6504;-40.8166; 7087
323.7004;+46.0166; 7093
323.7754; -0.5000;I1391
323.9004;+35.4000;I1392
323.9255;-63.8999; 7083
324.1254;-54.5499; 7090
324.2254;+12.7833; 7094
324.2755;-70.9833;I5116
324.7005;-64.3499;I5120
324.7755;+57.5000;I1396
324.8754; +8.8833; 7100
324.9004; +8.9000; 7101
324.9254; +6.2833; 7102
324.9504;-22.4000;I5122
324.9504; +6.2333;I5127
324.9754;-22.4666; 7103
324.9754;-22.4333;I5124
325.0254;-22.4166; 7104
325.0254; -5.3667;I5126
325.0504;-42.5333; 7095
325.0504;-22.4166;I1393
325.0504;+14.6333;I1394
325.0754;-42.5333; 7097
325.0755;-71.3833;I5118
325.1004;-23.1833; 7099
325.1254;-10.3333; 7105
325.3255;-63.8999; 7096
325.3255;+66.0999; 7129
325.3255;-63.9166;I5121
325.4254;+42.8333; 7114
325.4254; +4.1167;I1395
325.4504; -6.7167; 7111
325.4504;-52.7666;I5125
325.4754;-34.4500; 7109
325.5504;-34.1666; 7110
325.5754;+12.5000; 7112
325.5755;+66.1333;I5132
325.6004;-44.7999; 7107
325.6004; -6.7833; 7108
325.6004;+12.5833; 7113
325.6005;+66.1499;I5133
325.6504;-52.6999; 7106
325.6504;+28.9500; 7116
325.6505;+66.0499; 7133
325.6754;-39.0000;I5128
325.7505;+66.0999;I5134
325.9004;-25.3500; 7115
325.9754;+54.6166; 7127
326.0004;+53.7166; 7128
326.0004; -4.8833;I1397
326.0504;+52.9500;I1400
326.1004; -6.5500; 7120
326.2004;+53.2666;I1402
326.2005;-72.4166;I5123
326.2254; -3.6167; 7121
326.4254;-48.3999; 7117
326.4254; -8.8166; 7122
326.4755;+63.6499; 7139
326.4755;+65.7999; 7142
326.4754; +9.4667;I1398
326.5254;-48.3499; 7118
326.5254; +4.4000;I1399
326.5754;-46.5166; 7119
326.7006;-75.1166; 7098
326.7254; +1.7000;I1401
326.8004;+10.2333; 7132
326.8504;-34.8833;I5131
326.9254;-13.1833; 7131
326.9505;-65.3833;I5129
327.0254;-50.5666; 7124
327.0504;+22.1666; 7137
327.0754;-34.9500; 7130
327.0754;-34.9500;I5135
327.2004;-33.6500;I5136
327.2254;-12.9833; 7134
327.2254;+29.9500; 7143
327.2504;+12.5000; 7138
327.3255;-60.7166; 7125
327.3255;-60.6166; 7126
327.4254;-11.7833; 7136
327.4504;-34.8833; 7135
327.6004;+49.7500; 7150
327.6006;-73.9999;I5130
327.6004;-31.0000;I5139
327.6254; -2.7167;I1403
327.7005;-70.3333; 7123
327.7004; +2.0167;I1405
327.7254; -9.2666;I1404
327.7504; +1.9833;I1406
327.9005;-65.5833;I5137
327.9504; +3.0167; 7146
328.0004; +3.0667; 7147
328.0254; +3.3333; 7148
328.0504;-55.5666; 7141
328.0504; +3.3000; 7149
328.0754;-55.5666; 7140
328.0754; +3.4333;I1407
328.1754;-48.2499; 7144
328.3004;-13.3500;I1408
328.3254;-47.8833; 7145
328.3254; -7.5000;I1409
328.3255;-59.4999;I5141
328.3504;+47.2666;I5146
328.3755;-68.9499;I5138
328.4255;+62.5999; 7160
328.4754;-29.2666; 7152
328.4754;+15.1000;I5144
328.5504;+15.2167;I5145
328.5755;-67.3333;I5140
328.6004;-29.0333; 7153
328.6504; +2.9500; 7156
328.7504;-50.6666; 7151
328.8255;-65.5166;I5142
328.8504;-34.8166; 7154
329.0004; -2.8833;I1410
329.0254; -1.5167;I1411
329.0504;-49.5333; 7155
329.0754;-49.0499;I5143
329.1004;+13.5667; 7159
329.1504; +1.3667; 7164
329.2004;-25.3833; 7157
329.2504; +2.9500; 7161
329.3504;-11.6000; 7158
329.5754;-17.1833;I1412
329.5754; +8.4000;I1414
329.6254; -3.1000;I1413
329.6754; +1.3500;I1415
329.6754;-27.3833;I5149
329.7004;+54.8166; 7175
329.7004; +1.4500;I1416
329.7254; +3.7500;I5151
329.8004;-39.4166;I5150
329.8254;-31.8833; 7163
329.8505;-65.4499;I5147
329.8754;-16.5166; 7165
329.8754;-39.3833;I5148
329.9504;-43.3166; 7162
330.1004;-13.1500;I1417
330.1004;+17.8500;I5153
330.1254;-24.6333; 7167
330.1754;-43.4166; 7166
330.1754;+17.7333; 7177
330.2504;-13.2666; 7171
330.2504;+35.1000; 7186
330.3504; -5.4500; 7170
330.4504; -1.9667; 7181
330.4754; -2.2000; 7182
330.5004;-31.8666; 7172
330.5004;-31.9666; 7173
330.5004; +4.3500;I1418
330.5254;-51.7499; 7168
330.5254;-31.9833; 7174
330.5254;-31.9833; 7176
330.5254; +0.5000;I5155
330.5754;-20.5500; 7180
330.6004;-18.9333; 7183
330.6254;-35.8166; 7178
330.6504;+19.7500;I1420
330.6754;-20.8166; 7184
330.6754;-32.8000; 7187
330.6754; +0.3500;I5159
330.7004;-47.6999; 7169
330.7254;+41.0500; 7197
330.7254;-51.2833;I5152
330.7504; -9.9166;I1419
330.7504; +2.6167;I1422
330.7754;-20.4666; 7185
330.7754;+11.2000; 7190
330.7754; -9.9500;I1421
330.8004; +4.3000;I1423
330.8004;+11.2167;I1424
330.8004;+10.9333;I5160
330.8254; +0.5667; 7189
330.8254;+15.1167;I1427
330.8254;-33.8333;I5156
330.8504;+12.6500; 7195
330.8504; +2.6167;I1425
330.8504;-34.9333;I5157
330.8754;-20.3333; 7188
330.8754;+12.6167; 7194
330.9004;+10.8167; 7193
330.9754; -9.9166;I1426
331.1004; +2.6333;I1428
331.1505;-66.1166;I5154
331.2005;-64.0499; 7179
331.3004;+46.5000; 7209
331.3254; -0.6500; 7198
331.4004;+16.7833; 7206
331.4004; +9.5667;I5161
331.4254;+16.7500; 7207
331.4504;+27.0833;I5163
331.5004;-50.1166; 7196
331.5004;+27.0500;I5164
331.5254;+27.0666;I5166
331.5504; -8.1166; 7211
331.5754;+27.1000; 7210
331.6005;-67.5166;I5158
331.6254;-31.2666; 7201
331.6754;-31.2000; 7202
331.6754;-31.1666; 7203
331.7005;-64.3166; 7192
331.7255;-64.6333; 7191
331.7254;-31.0500; 7204
331.7254;+10.1000;I1429
331.7504;+10.2333; 7212
331.8004;-49.9999; 7200
331.8754; -8.1333;I5167
331.9254;-13.5000;I1431
331.9754;+31.3666; 7217
332.0254;-52.7166;I5162
332.1004;-29.1000; 7208
332.1255;-64.6999; 7199
332.1254;-57.4166; 7205
332.1254;-13.5666;I1430
332.1504; +0.5000; 7215
332.2004;-27.8500;I5168
332.2754;-27.8166; 7214
332.3254;-47.1666; 7213
332.4754;+12.8167;I5172
332.5254; +3.6833;I1432
332.5255;-64.5833;I5165
332.5504;-16.6666; 7218
332.5504;+41.0000; 7223
332.5504;-36.0833;I5169
332.6254;+55.4166; 7226
332.6254;+52.8333;I1434
332.7254;-46.0833;I5171
332.7504; +2.0833; 7222
332.7754;+38.9166;I5180
332.8254;-30.6166; 7221
332.8754;-22.9666; 7220
332.8754;+38.7000; 7227
332.9004;+25.8333; 7224
332.9004;+11.8000;I5177
332.9504;+38.6833; 7228
333.0254;+56.9666; 7234
333.0504;-12.7666;I1433
333.1004;+45.3166; 7231
333.1254;-47.2166;I5170
333.1254;-22.9500;I5178
333.1505;-68.6666; 7216
333.1504;+57.2833; 7235
333.1754;-38.1666;I5174
333.1754;-38.1333;I5175
333.2755;-64.8499; 7219
333.3004;-26.1500; 7225
333.3504;-46.0333;I5181
333.3754;-22.1000;I1435
333.4754;-10.1833;I1436
333.5004;-29.4166; 7229
333.5754;-17.0666; 7230
333.6754;+13.8500; 7236
333.7004;+13.8333; 7237
333.7005;-69.3666;I5173
333.7254; -5.0833; 7239
333.7255;-66.8499;I5176
333.7504;+37.3000;I5191
333.8004;+37.2666;I5192
333.8254;+22.5000; 7238
333.8254;+49.8833; 7243
333.8254;+54.3333; 7245
333.8254;+37.3000;I1441
333.8504;+37.2833; 7240
333.8504;-35.8333;I5183
333.9254;-45.8499; 7232
333.9254;+37.3000; 7242
333.9254; +2.0500;I1437
333.9254;+37.2500;I5193
333.9254;+37.3000;I5195
333.9504;-45.8499; 7233
333.9504;+19.2333; 7241
334.0254;-36.8333;I5179
334.0255;-65.4499;I5182
334.0254;-36.8499;I5184
334.0504; -5.0000;I5189
334.1004;+16.4667; 7244
334.1254;-21.4333;I1438
334.1254;-16.0000;I1440
334.1254;+54.0499;I1442
334.1754;-21.4833;I1439
334.2254;+40.5000; 7248
334.2754;-15.9500;I5194
334.3754;-15.5333; 7246
334.4254;-15.6666;I5198
334.4504;-23.7166; 7247
334.4505;-65.8499;I5185
334.5754;+40.5833; 7250
334.5754;-59.6166;I5187
334.6004;-59.6333;I5188
334.7004;-36.7999;I5186
334.7504;-59.8833;I5190
334.7754;-20.9333;I1443
334.8504;+29.4000; 7253
334.8754;-37.5333;I5199
334.9504;-60.1333;I5197
335.0505;-65.3999;I5196
335.1004;-15.7666; 7251
335.1004;+58.0833; 7261
335.1254;-55.1333; 7249
335.1754;-24.6833; 7252
335.1754;-14.4000;I5204
335.3504;-46.0666;I5201
335.4504;+36.3500; 7263
335.4754;-15.5500; 7255
335.5004;-21.7333; 7254
335.5504; -4.0167; 7257
335.5504;+36.4000; 7264
335.5754; +5.1333;I1444
335.5755;-65.7499;I5200
335.6004;+36.2333; 7265
335.6254;-18.8666;I5210
335.6504;-59.7666;I5203
335.6754;-21.7333; 7256
335.6754; -4.1167; 7260
335.6754;-18.8833;I5211
335.7004;-59.7999;I5205
335.7255;-65.7999;I5202
335.7504;-28.3666; 7258
335.7754;-28.9833; 7259
335.7754;-37.9833;I5209
335.8504;-32.3333; 7262
335.8754;-60.5666;I5207
335.8754;-38.0333;I5212
335.9004;+32.4000; 7270
335.9254;-27.4666;I5214
335.9504;+32.3666; 7271
335.9754;+50.9666;I5217
336.0254; -4.0667; 7266
336.0254;+36.2166; 7273
336.0254;+32.4500; 7275
336.0255;-66.8499;I5206
336.0504;+36.1333; 7274
336.0504;+36.1000; 7276
336.0754;-33.6833; 7267
336.1254;+16.6000; 7272
336.1505;-65.2333;I5208
336.1754;+57.8333; 7281
336.1754;-18.0833;I5216
336.2504;-60.4833;I5213
336.3754;-17.2500;I1445
336.4254;-31.2000; 7268
336.4504;-13.1500; 7269
336.5004;+40.3166; 7282
336.6004;-31.1666; 7277
336.6254;+16.1500; 7280
336.7505;-65.9333;I5215
336.7754;-35.1333; 7279
337.0004;+29.1166; 7286
337.0254;-60.3999;I5218
337.0504;+52.2833; 7296
337.0504;-59.7166;I5220
337.0754; -2.8500; 7288
337.1004;-60.1666; 7278
337.1004;+17.1500; 7290
337.1004;+30.3000; 7292
337.1004;+52.8333; 7295
337.1254;+16.7833; 7291
337.1504;+17.5000; 7283
337.1504;-24.8500; 7284
337.1754;-24.8500; 7285
337.1755;-65.8666;I5219
337.2004;-22.2000; 7287
337.2255;-65.8833;I5221
337.2754; -1.2000;I1446
337.3004;-35.4499; 7289
337.4004;-20.8000; 7293
337.4504; +7.9667;I5223
337.4755;-65.6666;I5222
337.5004; -5.1500;I1447
337.6004;-17.5666; 7301
337.6254;-45.9999;I5224
337.7004;-14.1833; 7298
337.7254;-37.8166; 7297
337.7504;-14.0000; 7300
337.7754;-38.0333;I5239
337.8504;-37.8166; 7299
337.8754;+30.9666; 7304
337.8754;-25.3666;I5225
337.9004;+30.9666; 7303
337.9254;-24.6666;I5226
338.0504;-25.3833; 7294
338.0504;+11.7167; 7305
338.1004;-14.1166; 7302
338.1004;-14.1333;I5228
338.3754;-27.2333; 7306
338.4504;-40.9499; 7307
338.5004;+23.3500;I5231
338.5254;-64.6999;I5227
338.5504; +5.5833; 7311
338.5754;-10.3500; 7309
338.6254;-12.9333; 7308
338.6504;-12.9333;I1448
338.6754;-22.4833; 7310
338.6754; +5.8167; 7312
338.7004;-61.3833;I5229
338.7754; -8.7833;I1449
338.8504;+34.8333; 7315
338.8754;-26.1000; 7313
338.9004;-61.5333;I5230
338.9504;-26.0500; 7314
338.9754;+20.3166; 7316
338.9754;+33.9500; 7317
339.0004;+33.9666; 7318
339.0254;+33.9833; 7319
339.0254;+33.9500; 7320
339.1004;+21.6333; 7321
339.1504;+25.7666;I5233
339.2004;+19.1500; 7323
339.2004;+34.3666; 7325
339.2004;+34.4166; 7326
339.2004;+34.4833; 7327
339.2254;+38.5500; 7330
339.2504;+19.1500; 7324
339.2754;+34.4166; 7331
339.3004;+34.4333; 7333
339.3004;+34.4833; 7336
339.3254;+34.4500; 7335
339.3504;+23.8000; 7332
339.3504;+34.3666; 7337
339.3754;+10.5333; 7328
339.3754;+34.4166; 7338
339.4004;+34.4333; 7340
339.4254;-37.2166; 7322
339.4504;-37.2333; 7334
339.4504;+23.7833; 7339
339.4505;-68.8666;I5232
339.5004;+34.5500;I1450
339.5254;+35.5166; 7342
339.6504;+34.0666; 7343
339.6504;+35.5500; 7345
339.8004;-22.6833; 7341
339.8754;+11.0833; 7346
339.8754;+11.7833; 7353
339.9254; -4.1667; 7344
339.9254;+57.3999; 7352
339.9754;+11.0333; 7347
340.0504;-65.7999;I5234
340.1004;+61.2833; 7354
340.1254;-66.4666; 7329
340.1504;+11.9000; 7348
340.2504;+11.9667; 7350
340.3004;+23.4000;I5242
340.3254; -4.4500; 7351
340.3504;-66.5666;I5235
340.3504;+23.3833;I5243
340.3754;-22.9000; 7349
340.3754;-66.5999;I5236
340.3754;-60.7499;I5238
340.3754; +2.6333;I5241
340.4754;-44.7999;I5240
340.5254;+30.7166; 7356
340.5754;-30.0500; 7361
340.5754;-30.0500;I5237
340.6004;+30.1833; 7357
340.6506;+80.4499;I1454
340.8254;+34.0000; 7363
340.8504;-37.8666; 7355
340.9004; +4.1500; 7360
340.9754; +8.7167; 7362
341.0504;-64.0499;I5244
341.0754;+10.7667; 7366
341.0754;+34.3500; 7369
341.1254; -0.1167; 7364
341.1754; +3.6833; 7367
341.1754; -0.3500;I5248
341.2004;-23.6833; 7359
341.2504;-19.9833; 7365
341.2754;-65.3333;I5245
341.2754;+11.1500;I5251
341.3504;+21.8166;I5253
341.3754;+11.0500; 7370
341.4004;-39.3333; 7368
341.4254;-65.1166; 7358
341.4254;+11.1333; 7372
341.4504;+36.2333;I5255
341.4754;+16.8500;I1452
341.5004;+10.8500; 7374
341.5004;+21.1166;I5254
341.5254;-11.0000; 7371
341.5504;-10.3666;I1451
341.6254; +3.2167; 7373
341.6504;+21.0833; 7375
341.6504;-64.8999;I5246
341.7004;-13.4500;I1453
341.7254;-65.2833;I5247
341.7504;+58.0999; 7380
341.7754;-64.8333;I5249
341.8254;-65.0499;I5250
341.8504; +3.6667; 7376
341.8504;+40.2333; 7379
341.9504;-22.3166; 7377
341.9754;-11.8166; 7378
342.0255;-68.8999;I5252
342.4004;+11.6000; 7383
342.4254;+11.5500; 7384
342.4505;-68.6999;I5256
342.4754;+11.6000; 7385
342.5004;-19.7166; 7381
342.5004;+11.7000; 7386
342.5504;+11.7333; 7388
342.5754;-36.8499; 7382
342.5754;+11.6333; 7387
342.5754;+11.5833; 7389
342.5754;+11.5333; 7390
342.6504;+52.1666; 7394
342.6754; -1.5167; 7391
342.8004;+37.0833; 7395
342.8754;+23.0333;I5258
342.9254; -5.5500; 7393
342.9504;-20.6000; 7392
343.0754;-67.4333;I5257
343.1254; +1.1000; 7396
343.1754; -9.2666; 7399
343.2004;+12.5833; 7405
343.2004;+36.7166;I5259
343.2254; +1.1333; 7397
343.2254; +1.2167; 7398
343.2504; +1.1667; 7402
343.2754; +1.1667; 7401
